Country_code_A3;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
DJI;0,423982933826283;0,386424380423959;0,413943302411565;0,423140683137631;0,416271882346457;0,423525163713874;0,423392436180355;0,412398629204759;0,409998639857255;0,408806399319287;0,534763758897117;0,533336824908369;0,535914878937321;0,524655293748164;0,533538980441373;0,550779203996681;0,564037994725367;0,562629950923455;0,53814288637642;0,565541846544451;0,538651904370603;0,608092046007184;0,555845865452344;0,540185614227363;0,541754542083883;0,560101745565599;0,578402101354108;0,537826734342;0,528095245760424
DMA;0,685849479937673;0,674742027362127;0,672389366587059;0,623481573455185;0,565717409039533;0,52727618467666;0,513098960855046;0,532094107392787;0,620885434732231;0,555628457643397;0,537587467593241;0,414535538758489;0,444958102850027;0,40727082200162;0,378006242942625;0,390304090859527;0,394452136783349;0,362961328944964;0,381488466841465;0,372160129584152;0,363595351746354;0,359429917967266;0,360905042601631;0,352141344628981;0,350619290168774;0,342163436061241;0,363454813960422;0,36471382029525;0,370482454509521
DNK;0,360376609459268;0,32533963851338;0,338977895167263;0,330962765186954;0,31683015468269;0,328271252977032;0,283731022138739;0,313823559042025;0,322608859826725;0,328985640266019;0,341766037080831;0,33853557747624;0,335119565434952;0,31525085803421;0,329782023837361;0,341136267216508;0,313623206117272;0,329816728251354;0,335572705462907;0,338526982492648;0,340248564975718;0,372630199298469;0,396089084070185;0,383547878644192;0,405092129890335;0,418217134705237;0,427824955250711;0,438796569664524;0,440087872874338
DOM;0,935715008663054;0,914044969226351;0,821852239742529;0,834183918013484;0,753305579459924;0,726257751549385;0,69780898748343;0,641470015185254;0,598185042447426;0,54824771397665;0,528097340012964;0,432641718106076;0,432544360600785;0,456367373879465;0,481541942766858;0,46120575326166;0,454576852432926;0,464212601867807;0,469326151996873;0,493850809074743;0,487402541497023;0,468348957054835;0,463329550170562;0,473744220836197;0,46830754570505;0,449476100579708;0,469906835404908;0,484744464707274;0,476493644820182
DZA;0,191396358670039;0,187556466195978;0,189245972426495;0,190182825809452;0,190630020853865;0,183857075707111;0,184840476684223;0,187762358217401;0,190460753402742;0,190512178109988;0,190215288567192;0,196154443455469;0,195369873114553;0,191105453868662;0,196272872815292;0,193509313932588;0,189072457506089;0,19240891420858;0,188502977096171;0,208564445945736;0,209575395557736;0,212062474709083;0,210471573155502;0,212327779519033;0,218124700266997;0,21861375489722;0,215010989547945;0,212109672731112;0,215567364600711
ECU;0,736788226523948;0,734237428852627;0,728664503003275;0,734173465883777;0,726985407446151;0,71258294044758;0,687137136631146;0,683923288017897;0,6854861111298;0,719357133702016;0,703685652396108;0,658813694379554;0,662565983748188;0,664678097517839;0,647235856391916;0,62129417130889;0,61387622547441;0,601819386256286;0,597342133011909;0,583055947758988;0,56483538395833;0,538765182289459;0,537427570888985;0,529480038252796;0,504994246288045;0,508740842208735;0,529268953666147;0,53740644761031;0,529888596090061
EGY;0,288206760643404;0,28555811323764;0,288659161857468;0,291517655157343;0,303218594129493;0,301822676464006;0,293843398765821;0,289104933405474;0,284829210342522;0,278838381467879;0,291961129083794;0,278360014537721;0,282168330287864;0,283438881391137;0,289613436664807;0,282223691124924;0,276667246059552;0,26835129834418;0,272333472564786;0,264197066861467;0,275806588288339;0,282390595407479;0,276286594740453;0,261445949452281;0,261237552154791;0,259147609419301;0,261437221524144;0,254683846885157;0,238750315761862
ERI;0,823595649766588;0,822237171557599;0,811820782196797;0,812309986597139;0,791536667218946;0,781396567689595;0,783039520000014;0,802366121600767;0,870769020636423;0,863272465000004;0,862993703483085;0,839808744614939;0,838494548994356;0,8432813730488;0,846713757647628;0,857998667260952;0,86415888841998;0,868611152106019;0,87560293796416;0,871627091571309;0,862277084811101;0,893060758615978;0,884005572051498;0,880376731315276;0,877522270780143;0,876068789669192;0,841239574973083;0,834499132441315;0,822220401871007
ESH;-1,3929738548797;-1,78406250650476;-1,62584134938346;-1,59374116300076;-1,66720802889124;-2,06860511020858;-2,2772455370578;-2,63134721304638;-2,89846336578161;-3,46725879947346;-14,5227229901938;1,16713656016322;1,29946712306717;1,25670789065414;1,24641843370124;1,2511131510906;1,24301926897051;1,25671489913395;1,24092599942225;1,24621290843111;1,24907096922281;0,779547280685526;0,778416334167158;0,782548058064341;0,788090334893438;0,781621964644351;0,721452517614469;0,752650606334768;0,740632632725711
ESP;0,325334490878122;0,321839398373368;0,311849895235221;0,319107566165651;0,314486309403224;0,309507451890224;0,322048439169896;0,314172090121372;0,307237441211183;0,298982000691633;0,300613006035477;0,285978691262923;0,277971208356342;0,284950508280386;0,275935552555452;0,266950106662764;0,266698192476267;0,268758208005758;0,275106877058115;0,289258580160244;0,295757464298007;0,285693879075574;0,288217226786988;0,305797088213079;0,306523750036324;0,287083925228831;0,302036673250357;0,290541013902073;0,291365256009372
EST;0,204107646062285;0,213636361818172;0,317345936505058;0,365565368600513;0,328311593877414;0,334812533630394;0,32064437617191;0,311995383887902;0,331202661858333;0,340057361812807;0,340802387155128;0,347668763696623;0,342458220840132;0,313756152229905;0,321962804240875;0,320469408194226;0,334747584593386;0,30039994422407;0,313033281054865;0,333788494172727;0,279253744458518;0,365693013174013;0,388935188045922;0,356970427539749;0,369845059700992;0,407041038695543;0,269479758676518;0,265051145286333;0,266530399613585
ETH;0,850348148639011;0,846618074435767;0,855958522273757;0,780399170771615;0,769393931033751;0,766090782073802;0,789971901614691;0,794516840078121;0,775167611483457;0,771531624291007;0,7946384276121;0,818407011172415;0,778735236536369;0,785037406651852;0,795425646865279;0,841382786177369;0,80240992000143;0,85988342774622;0,823622836461483;0,831577240177512;0,837124717607834;0,847111526146703;0,803745713729987;0,784106930932267;0,828208058520726;0,83060371001273;0,804983857596516;0,831771635436454;0,821174057301319
FIN;0,613211313152825;0,594010750250714;0,621884879007785;0,605270447186322;0,544252488146901;0,561054811412995;0,49853050845204;0,510963860329914;0,546545466713333;0,576718268703512;0,589931061130552;0,709588355977084;0,69316955302628;0,628218021993211;0,647505134901958;0,744889921968589;0,646558574470278;0,66244315249695;0,725680314658865;0,747732802462995;0,667972469010671;1,13027389881061;1,29587589288845;1,24109786731984;1,38622757253193;1,54808706147762;0,334499100422003;0,341293758715863;0,339674049103204
FJI;-3,71278676575554;-2,75900146969462;-3,35831649116959;-4,92470616491308;-9,37369131346979;-22,7047570158264;-56,8422284274575;66,4244919729451;86,8458692176799;14,8188896684669;7,03049431529931;4,99898552850811;102,084102146156;7,21754390647063;2,2467721830055;3,31802806388085;2,74479836196796;5,10536185794924;-6,99450752949273;-7,6295609452142;-7,52125589802493;1,51319821387173;39,4824323473765;4,84300845472312;2,23957961780071;1,54960499322772;1,91310301143747;1,65679021114005;1,51064498763335
FLK;2,33043515586129;2,33141462744143;2,34974306777335;2,35711504810436;2,72591843765223;2,6559498559358;3,01285419130503;2,87795490924354;2,9923293191448;2,99128598439035;3,06082137550883;1,97231958369933;2,42967550377469;3,04180959425181;2,77132641275909;3,03563431070767;2,771409022136;3,00767938893511;2,99964752022447;2,98577424915691;2,99760230341514;2,98285466504819;2,35664125852538;2,9404728363074;2,94972524019234;2,94737661994403;2,9475908859144;3,00396637772885;3,0105885681196
FRA;0,320390648817901;0,308947994921773;0,312181239452694;0,32269558100175;0,326897937561652;0,323440292277217;0,316897700102074;0,322147790502075;0,320518430788737;0,330957395592137;0,331883318601546;0,360291169598543;0,363685798079381;0,357632157908259;0,359351774076173;0,349214055428525;0,353414177863597;0,361680571598591;0,362809146116443;0,379009816881003;0,379991148892047;0,388428481164261;0,383708293048071;0,37829873827045;0,402971329357224;0,402051485154848;0,396372275082087;0,389277808187531;0,39234914445979
FRO;1,42247192567452;1,42473727261895;1,42725473120532;1,42762926001023;1,42858527420704;1,43069227167112;1,43036608425265;1,42878678592025;1,42867083606354;1,42673889854102;1,42403986279371;1,42394349702433;1,42250553187324;1,42159469449943;1,42077584681977;1,42197015311586;1,42219224690545;1,42146820680569;1,42203605043832;1,42086349705257;1,42083883416647;1,41936111380623;1,41714857302949;1,41622849059116;1,41207668482829;1,41052509426266;1,41426303154978;1,41327048059536;1,4126480162076
FSM;0,999388590973668;54,9164288724757;54,0334894509572;53,6917795681179;53,1414602632743;38,8097692130374;38,7150786379205;38,8342523377057;38,9807059925455;39,1312403770051;39,1026311392351;40,9841337984493;40,8118828444514;40,7397759310913;40,8104737070619;40,8489285862403;40,9200942814885;39,0651536541481;39,3168824150918;33,196542097717;33,2993167326524;3,03381913623411;3,03688099900784;2,87285297904957;2,8706442018007;2,802501730728;3,95054496318424;3,75115310776218;3,59857830785342
GAB;0,258421009679777;0,261873781548683;0,251598382712215;0,24949399364365;0,246727939853145;0,232934505237155;0,219540253198821;0,232563154219777;0,20934425635291;0,218798993739879;0,211084279507282;0,197687681175334;0,21231794458599;0,196972753556605;0,210624999845576;0,207939603936812;0,226617607281672;0,244427736718804;0,233731740486144;0,239374363010361;0,239633494423183;0,333670666737882;0,338365671298781;0,337204976464063;0,337518585966485;0,328972341754621;0,334577141331938;0,351849488222904;0,362029071118208
GBR;0,210783356436908;0,206040527101969;0,210952059298274;0,215636573224547;0,220875858315596;0,22116379864273;0,218167878682175;0,220335430977505;0,216610217854864;0,217167117895683;0,211727335760971;0,207080374747158;0,209339356362868;0,205940069532975;0,205229843416854;0,204628485111029;0,200257048146774;0,20031073974323;0,201162157479486;0,208825833144825;0,204063263205673;0,212194095727769;0,206221740012645;0,210105878459018;0,221285370337848;0,224198739404579;0,23189403731791;0,237269656414033;0,237600877097323
GEO;0,189732683602989;0,239308205049732;0,744428969448823;1,25771332752579;-4,19868831108718;-1,43833307614328;-1,08663360770503;-0,957234819146984;-0,822201617712394;-0,814170782608695;-0,889063722353565;0,855234209964323;0,918175130640002;0,882477142667969;0,847144753275094;0,795919445588142;0,734235835480496;0,67481885145319;0,732891358205223;0,655563627263358;0,649997077354708;0,447473624199305;0,45252400878733;0,442477654898627;0,421032568047458;0,39156379539161;0,380723978952316;0,380690342078545;0,376494553291208
GHA;1,4323548685296;1,42812690327638;1,39017794308431;1,37523695394562;1,35406527583701;1,33259931153883;1,30944063983517;1,28647077687;1,19030919140073;1,17558345256907;1,2116159707509;0,535986710498913;0,522507888359574;0,527992141220453;0,532603875412908;0,53250862600858;0,521844568197812;0,520073677009003;0,529850431543921;0,523189102916565;0,515546368717903;0,276887444492163;0,270905994964696;0,269649314989871;0,273288341474267;0,27650639908224;1,69248488191934;1,27324928205335;1,0935769978613
GIB;0,120317852932022;0,115263269911167;0,113537206954848;0,113946931795004;0,112645468803447;0,112424689760012;0,112599308029831;0,112466669452028;0,111717317362434;0,111462878250756;0,111156658919918;0,110172304588425;0,109485012993692;0,109068721442703;0,108755872194234;0,10819294244933;0,10778083810971;0,107005627245298;0,106017794436871;0,105622436572156;0,105506781723415;0,105764380956318;0,106962579768632;0,105467653757649;0,105926932611976;0,104508907368007;0,103362540143015;0,102803332442069;0,102035305641096
GIN;0,800759107114321;0,804987534353106;0,827031267147969;0,828118619909314;0,824479790016152;0,811782088575864;0,856874963487998;0,891615504083508;0,889816691493987;0,855472183496281;0,840868451173025;0,839618869988754;0,82744797157088;0,762315637160267;0,728371459358191;0,761729217823168;0,751586924066344;0,73024308075452;0,813726972909762;0,779553353613964;0,797174846547332;0,783888634910674;0,822105770265619;0,819343526925548;0,809580460948656;0,830524470536608;0,812193076797581;0,834504773106306;0,841076708473711
GLP;0,220245922346516;0,211532733004075;0,218768303367954;0,209480218815068;0,210391439784117;0,211492768022699;0,229329907045638;0,239024230632014;0,258073883487427;0,268246453023593;0,26085715427274;0,249543181760026;0,269731282176247;0,251820233773633;0,252181522591752;0,256390537453322;0,252616418962723;0,253307246982339;0,262595764119151;0,248263538239377;0,231313919979614;0,214623637423428;0,233783438311868;0,222240098830442;0,215891875529266;0,215804311837648;0,213301045241949;0,230118945795764;0,232755966055057
GMB;0,780177644846918;0,771976702886386;0,777648611043094;0,773664693226841;0,764209014694381;0,767821867287354;0,782766997839944;0,78681423124969;0,771820613648406;0,729589003603966;0,695517794728922;0,750321400661076;0,75187298907241;0,762992304009511;0,760673891276932;0,76333140495714;0,753882932604292;0,752989330433891;0,755009807229219;0,763712772424216;0,757199880803373;0,735557748788185;0,740832182561336;0,750117957648062;0,745595079067252;0,740785385118598;0,734520946065287;0,729974370724408;0,725027182222025
GNB;0,877266604810022;0,868927785317339;0,875273117006799;0,873559638141162;0,867520084887767;0,865149602318958;0,855085056242764;0,85184936030655;0,859494878980544;0,863495248164245;0,85766818307212;0,849835816861563;0,851606838049953;0,841980430843723;0,842659372186054;0,84391698710019;0,845309169861083;0,845362130028143;0,842813300538419;0,840809892512242;0,842227431574127;0,842821230438296;0,850382866614043;0,84584400527445;0,841224199321367;0,844016795519516;0,835517686955755;0,845910421671088;0,840341906938095
GNQ;2,3783822290933;2,33171272824027;1,92842680683643;1,42979110689274;1,0685464241669;1,04436352540794;1,0017170806509;0,830045430419061;0,730126499003582;0,695270985622589;0,669962227420635;0,259003025388352;0,284133459881897;0,267582968157516;0,241251235503088;0,226393992474494;0,224069640143625;0,232602860033609;0,207980203172641;0,217753125881027;0,213776863843435;0,214369395923639;0,220046304294916;0,225885209799084;0,239980754572018;0,248454395795764;0,260258563504395;0,271620725676637;0,273047810969971
GRC;0,26996158813079;0,271674355129511;0,265081198862439;0,26391211775111;0,262933009338211;0,25549088075547;0,258659586068828;0,259788517891672;0,252884470191902;0,248862866593582;0,242383995614975;0,236265795639282;0,238137267676628;0,237168341238916;0,234215502282747;0,231571814480722;0,234872900849536;0,236701041860356;0,234269743975937;0,233638351127182;0,247359819744992;0,234268553095491;0,229128565707789;0,244464342121174;0,25033620355107;0,24877858323357;0,246034103134943;0,244216784549888;0,244579066847124
GRD;0,285193875865405;0,27745753069556;0,274095152600172;0,265794420311645;0,251346449196745;0,269895842242706;0,259975481765499;0,232579187948609;0,272331019419959;0,294441888500685;0,291935663108182;0,287494428907604;0,288178814360311;0,273038704268789;0,273153897785224;0,274085630891554;0,269738813928076;0,26807904989778;0,263601997179032;0,254497204304512;0,238727475678011;0,242391556386577;0,234057353090236;0,211680134319208;0,234595440527653;0,231842483911549;0,239510945718564;0,27359122131217;0,277593054938272
GRL;0,634699491855735;0,634468833722295;0,635120429971082;0,635192555074932;0,635224685031182;0,635216270382167;0,635130605322652;0,635310473014721;0,635314479144153;0,635433332672256;0,631878245760103;0,630498544835792;0,628548793094799;0,629154179772541;0,227528205190026;0,24764354771294;0,203923692514264;0,286206744138203;0,274855351915458;0,289453702717802;0,242056592831668;0,233293746990732;0,314154300191518;0,355957003716159;0,370220645896836;0,351790300758375;0,362514698858208;0,379095490420937;0,378808489353629
GTM;0,845836484786721;0,841997857417437;0,8256332557554;0,813779955195454;0,806037591391397;0,785872447804495;0,790078671095635;0,78319539957534;0,759119802481356;0,751324062537638;0,738217236953729;0,747827051570384;0,741479145137767;0,743449288149792;0,728974166916449;0,723377092856324;0,719239585997351;0,70627034948435;0,727082838816853;0,723235441016819;0,722582910906375;0,647838049423712;0,644583358611485;0,637336421560683;0,624354696621726;0,595711983008023;0,539551669702228;0,547857475969721;0,533540278623392
GUF;0,828224886982874;0,810875537565625;0,831889082649263;0,807944395439717;0,809412796471477;0,791334672800191;0,803593711414251;0,811192795588133;0,814883228735964;0,820992498276011;0,895635964507883;0,860313770152399;0,839239904135646;0,804013401737022;0,770159726168333;0,855523927510266;0,890083993997632;0,872984479848795;0,813352357022375;0,806409123222371;0,818636064412809;0,811651764064545;0,84286183577225;0,849425948386727;0,853521091293749;0,822668441355123;0,822400323879467;0,858403977561062;0,861595172427973
GUM;0,854427051330911;0,854245231599159;0,854344557891726;0,854537350765022;0,854396959916569;0,854260253638784;0,854191982575545;0,854341956570066;0,854255605284431;0,854476326981579;0,854661644252968;0,854470228693757;0,854420423472375;0,854083167957086;0,853267068650656;0,852575211235687;0,852618076890895;0,852581746642724;0,852039418418125;0,851770553074859;0,851247988715616;0,8513566620029;0,851889025410809;0,851604980969062;0,851468851901739;0,851215761123494;-0,549936929825298;-0,557714944306156;-0,565900665210412
GUY;0,502927089118436;0,506498727839139;0,506383430511548;0,50680202455751;0,506507001446846;0,527350245834791;0,794474841295663;0,808850285743055;0,644670924571894;0,85963738587682;0,880698760202492;0,714658143370135;0,649862306122905;0,271223510603108;0,760314953553672;0,482829876199031;0,721586290117489;0,715057945810761;0,632097624685263;0,582017936323514;0,377917026184912;0,77810391901997;0,655382424456606;0,716207529382909;0,568848087537996;0,44767442556022;0,498544930600477;0,73759234966833;0,619632303649362
HKG;0,132625819885097;0,131582603294989;0,124023127030286;0,124277342626447;0,139468297278667;0,142027484507843;0,146116578395949;0,154545160571174;0,14127179503569;0,139480339001637;0,145836937695354;0,141928086537497;0,144447166638715;0,140932535179131;0,140934263802556;0,142455252319726;0,13946145483252;0,136891344996971;0,13892151368711;0,135327934926385;0,144211553871804;0,137278007359039;0,138587912664512;0,137424060629224;0,135337570081625;0,1430138200227;0,14254161864539;0,144668365524082;0,147561502992602
HND;0,803184132518569;0,802793419415333;0,789274133025244;0,777306489351418;0,76564790392429;0,739057029314402;0,726217860157859;0,726224378564095;0,694652491412532;0,692272288147266;0,684378602777109;0,652862944647661;0,658062095472617;0,658191841064074;0,624415872937019;0,629557443786282;0,637145914201962;0,605953555020139;0,615568606743625;0,632661543516405;0,637418866774709;0,622665896827664;0,613751780703267;0,613207861993282;0,623256030758424;0,597530296033797;0,605580397773891;0,599579633252125;0,587509734385507
HRV;0,340052863262409;0,357302032525005;0,369240487222112;0,350223587400634;0,360850770258411;0,347874905815134;0,342425217791297;0,341740578954526;0,315005524792636;0,328807904859546;0,334068888440678;0,310425405675911;0,302118657709467;0,288396189617234;0,303944999609038;0,302362455960352;0,300624223381336;0,286779302040367;0,301037568559909;0,301184010911119;0,308873273059757;0,317060854542084;0,328722147544542;0,333510646285244;0,347229197180621;0,343718247614406;0,408829686709374;0,406467180465559;0,416807006996425
HTI;0,684008624170438;0,69256606171064;0,727551428765634;0,719475099880816;0,764027236721342;0,691505145681074;0,673511131826107;0,679685263140193;0,680237963304129;0,677608410102915;0,703963879651224;0,689602342457194;0,680449457426896;0,693365764952096;0,677742434030447;0,542947472218401;0,536344293451123;0,520450919110261;0,516330096932624;0,51679756693226;0,515998665597411;0,531334093008717;0,532256370632633;0,525851861034215;0,503705047112169;0,496390019522256;0,486688515479148;0,484953322099963;0,486946809005735
HUN;0,351083099036278;0,343267574569072;0,33177388327328;0,323357054845872;0,322375812159827;0,317990853298209;0,3268337911775;0,325428989518372;0,324022728533346;0,325146906056413;0,332939532281466;0,328777981037582;0,31004158625991;0,302693074047709;0,318661992962487;0,31470616456963;0,313979177973759;0,305070390138246;0,305747112269661;0,316013157595516;0,31607719168277;0,322554447366539;0,328905146597508;0,356372834064007;0,365173202417717;0,351163165336372;0,353538489583614;0,34700044127936;0,349853178042131
IDN;1,2540271898362;1,23317604977333;1,22113843479579;1,20205199092765;1,18421466956963;1,16413722213327;1,1720310094569;1,07677405769739;1,12686844767386;1,1273577852134;1,14225175848051;0,667061681632235;0,777261101548231;0,684723776325117;0,760210011692159;0,703309890201086;0,761672823198851;0,628605432116346;0,630819161789481;0,719655857743204;0,625211309589567;0,726631176238381;0,711183328595155;0,699936834130817;0,733985544189741;0,744035484986513;0,614921420302372;0,589554913817457;0,618523039319643
IND;0,673136341566321;0,655397240341942;0,649364502035254;0,642736745071798;0,629519261986845;0,613448669655582;0,602783420060146;0,588988766859919;0,589164666511289;0,56853447847602;0,554815675683898;0,498278699166422;0,485274069056045;0,481553752161942;0,467408447963213;0,461640588852896;0,453897222817765;0,440490045504034;0,428242101379155;0,403640282584433;0,396753730004071;0,391167076723821;0,37579784617012;0,376585849396022;0,363639111168318;0,362034846113227;0,354836491326971;0,348201271271613;0,342350041667933
IRL;0,550008770557886;0,548104549596068;0,545505672277856;0,547797182460818;0,540458888355351;0,540512806636014;0,524327052683465;0,527191902343052;0,518209684215548;0,506230906751706;0,496930296728297;0,483542412257108;0,485684601978477;0,480189790837215;0,472631415359064;0,467058419029078;0,458008152888248;0,453344768593649;0,455197922492636;0,480020144903237;0,47215164623823;0,499259405267491;0,503391395255225;0,517749861523319;0,519981082072583;0,511957175783956;0,511141138634497;0,519497827569337;0,522856953718949
IRN;0,295756996535604;0,277891482422266;0,288291903190004;0,27602758065627;0,264208591993937;0,261962866966345;0,260024824246588;0,253198259728967;0,26438860273496;0,242400204797459;0,236522812534171;0,243076710270815;0,237067671614119;0,233240704197484;0,224599904066047;0,219334171079181;0,215153846254905;0,206582878925408;0,206311910431487;0,203647297730059;0,204991146727843;0,188950412063729;0,190222482184581;0,188773587223265;0,175857912627524;0,178146637012214;0,181471594749071;0,180139175344421;0,180905876349488
IRQ;0,172998938920459;0,19800436366622;0,176097590700699;0,165686807004906;0,154344884123523;0,15302383759077;0,158846634481124;0,14739510507765;0,174418029098024;0,201327793561049;0,191415633536625;0,182542479226959;0,201483730912747;0,17845393494664;0,179752090324434;0,196411459400993;0,198355608077834;0,208750289257979;0,197265198368459;0,176684766169295;0,170527145598518;0,171337220647996;0,16105507022525;0,155404547437809;0,150972145728194;0,143623788406084;0,142434984196346;0,143236675654956;0,141576014930504
ISL;0,576868220996658;0,577975317459261;0,607992863026918;0,602346989321005;0,585044150392941;0,584996953707779;0,583360809695423;0,601343970835392;0,569668591292122;0,565491832308931;0,528273711327198;0,511432089171538;0,519855459344765;0,520590471632974;0,497424362808957;0,492506278440275;0,428135581989864;0,427049398557073;0,409881328224705;0,424626693683536;0,42845639467399;0,42880675215062;0,419353451634414;0,434401669560291;0,439005969426923;0,443666610436393;0,42150974218946;0,398009437666376;0,395867138281241
ISR;0,185878108612159;0,185424046938825;0,184525911772098;0,177938985627491;0,179869631158052;0,178796377262751;0,177263615200042;0,176641874970114;0,175564991513856;0,176638625309029;0,171718078105947;0,17171813284312;0,171261892421291;0,170937088028534;0,174036203426547;0,174051402671084;0,173921462779492;0,171805508715849;0,168345797392347;0,170843283346243;0,170970995925343;0,178733406089058;0,17546611731682;0,188328081180726;0,188599307286673;0,200852634173237;0,209202257881118;0,210097785750661;0,222401404150466
ITA;0,232646679991726;0,23060053720551;0,231722160349955;0,228651898448677;0,230103955713063;0,220142608397418;0,225083561930286;0,222914625333966;0,222108627801758;0,224913034419028;0,22607987046261;0,219870398812493;0,221720346284778;0,218092753143265;0,21418744926534;0,21341760983824;0,213214849486816;0,215892389603715;0,222421295274981;0,231717772793824;0,225782190470306;0,225712488477051;0,231269023509469;0,242112145237109;0,246924158507229;0,244747235417757;0,232796387242305;0,231502896291245;0,232029660175176
JAM;0,232358619880762;0,234958558669255;0,296199715197929;0,222062157508216;0,212933987138699;0,218106988420619;0,211248147764686;0,206804442879677;0,202548103095809;0,203307580390319;0,202286584028171;0,255823742371782;0,272229111348599;0,26865066328468;0,263848963473893;0,257262800383086;0,208955762777268;0,217660018767735;0,245763454381006;0,311698064260658;0,334820946067891;0,232850631610233;0,246195615474832;0,221346130015319;0,223197432050799;0,228529005617641;0,215167065115251;0,227323943946469;0,205910841050589
JOR;0,213949245249904;0,274529319884661;0,235261106329738;0,22301851993415;0,216991424990597;0,215396226421254;0,217750548468361;0,216790392670711;0,213916103091979;0,218195967512243;0,216071848557214;0,220804898210862;0,220820075308499;0,229545040484352;0,224022042635413;0,226732448046218;0,227564435082651;0,230849176774437;0,241803820367827;0,242628678127548;0,248856596525819;0,25153098268509;0,252214926697487;0,268298872699396;0,271074253778992;0,273975154173795;0,280608822208341;0,272921387466013;0,28513401799503
JPN;0,172469951499977;0,171790340844703;0,170847522700194;0,170991070398735;0,166693872976702;0,163702229732816;0,160603511441786;0,159727135080376;0,161488769615812;0,159296128752873;0,156840062490182;0,158395343747148;0,153742645934963;0,152063186941297;0,151948702000842;0,14821153317251;0,149552710627116;0,147675188029094;0,150718352456039;0,158139965324375;0,152239614539105;0,143564074069855;0,140618971599779;0,138943343572733;0,13947110899173;0,141276632522536;0,138781723980286;0,138848815292932;0,140168714387258
KAZ;0,202946292624788;0,201412984567684;0,190233864115934;0,214922615567106;0,231744776015505;0,219599217357559;0,217129229489282;0,205298426150578;0,188441117600059;0,202038832237716;0,196850357226343;0,20847198469042;0,208103715986555;0,202184539186219;0,190846983817425;0,180765684582235;0,173396727312757;0,169537397098749;0,157090655117736;0,162377406957183;0,157430502969512;0,148111329259006;0,14545176487959;0,138489823740859;0,148550894260772;0,149199253379314;0,145197305414528;0,151909243706104;0,154583303991141
KEN;0,780853506434108;0,775552514017604;0,770720013078863;0,769959141015177;0,768915652267567;0,758022337090757;0,731921444165802;0,726387780264677;0,718867640914633;0,724111438835911;0,698131775306621;0,737771090504134;0,746649464627649;0,757301644311043;0,758649881913474;0,748368276530041;0,722227237159014;0,784137346163905;0,779073338711234;0,759637782318291;0,762409252231572;0,735251886908293;0,72695651061552;0,725772869209226;0,720035683419227;0,703122140282436;0,737368541490219;0,721296581505936;0,735054174707126
KGZ;0,296248111323419;0,306668363619816;0,389472181737533;0,439419962326839;0,52210414110369;0,585134053661895;0,511502932836737;0,502408463388568;0,493524445110311;0,556354990003488;0,563449128206521;0,542862172408171;0,495048614786104;0,47308261109564;0,474756623663651;0,486995284861784;0,489813966544227;0,474262264243364;0,446271463634195;0,49235509439601;0,503153287967457;0,499130573982777;0,44302022418852;0,469286284800938;0,466903294988671;0,456480600676173;0,531679396350221;0,511351514649697;0,466757057223118
KHM;0,906276008956737;0,902987454560838;0,903646711964659;0,907002682855257;0,898992984326335;0,854753177693661;0,896654417550244;0,888893295320945;0,818886844298801;0,837593748972742;0,836788310748912;0,840596384274096;0,811536151348904;0,806011664447542;0,803268449231625;0,827251486191171;0,825989327063779;0,816761737992323;0,81764543727538;0,786030369019848;0,795934476112146;1,03431873899132;1,03749627854824;1,03264289031009;1,02680599127719;1,00643375877328;0,823311118377232;0,810672308522308;0,809468312355933
KIR;0,501919559788707;0,500416464185772;0,500157505169182;0,505330719306511;0,487568761032915;0,494923763150179;0,496054784368837;0,494679889716732;0,486820097203879;0,492555502829375;0,398810689174545;0,425624898757788;0,362480046856801;0,361147960029523;0,348505033256544;0,303106703316135;0,296986524055037;0,332390031653364;0,320602736747876;0,359612296225291;0,354232826220746;0,353192034075345;0,369076818526566;0,372202933823265;0,369651143187795;0,357803469086905;0,359273410014258;0,357256670055713;0,355498311164531
KNA;0,439626751779057;0,371214856440578;0,376665058646268;0,350120007652982;0,32556080706524;0,35672497602292;0,329882685337915;0,354728595856778;0,374008657343608;0,388270743225517;0,312567017250345;0,309991091819275;0,302200872275094;0,293061393887431;0,285496547383357;0,295822807878141;0,278161377471623;0,282465712937868;0,2911089267696;0,271745522642529;0,259290162063574;0,252189531946888;0,230158675555159;0,218416846970307;0,221009801445279;0,222223725143447;0,229299234698099;0,279289326182322;0,284386850777998
KOR;0,225342727519695;0,21728009786093;0,211837490904946;0,206227033832173;0,203179929413297;0,196400182730983;0,194084088452801;0,188990465779649;0,195513299537776;0,185113144301915;0,172444833329009;0,180804139499003;0,183557111337311;0,181729374502522;0,17634282347311;0,1740036045597;0,172820410868861;0,171546462468195;0,163080315687743;0,161643705220632;0,155948608317021;0,148177047364712;0,147286511730704;0,148498513898195;0,145563923968658;0,142780449235852;0,136263886403419;0,135894442435405;0,134527365060777
